eft_id,description
7638,FDRL/INTERNAL FUND TRANSFE
7639,FDRL/INTERNAL FUND TRANSFE
7640,FDRL/INTERNAL FUND TRANSFE
7641,FDRL/INTERNAL FUND TRANSFE
7642,FDRL/INTERNAL FUND TRANSFE
7643,FDRL/INTERNAL FUND TRANSFE
7644,FDRL/INTERNAL FUND TRANSFE
7645,FDRL/INTERNAL FUND TRANSFE
7646,FDRL/INTERNAL FUND TRANSFE
7647,Indiaforensic  RUPAY SETT 190518
7648,Indiaforensic  RUPAY SETT 190518
7649,Indiaforensic RUPAY SETT 200518
7650,Indiaforensic RUPAY SETT 210518
7651,Indiaforensic RUPAY SETT 210518-
7652,Indiaforensic  RUPAY SETT 220518
7653,Indiaforensic  RUPAY SETT 220518
7654,OXYGEN NFS SETT 21-05-201
7655,OXYGEN NFS SETT 21-05-201
7656,OXYGEN NFS SETT 23-05-201
7657,OXYGEN NFS SETT 23-05-201
7658,Indiaforensic  RUPAY SETT 230518
7659,Indiaforensic  RUPAY SETT 230518
7660,OXYGEN NFS SETT 24-05-201
7661,OXYGEN NFS SETT 24-05-201
7662,OXYGEN NFS SETT 24-05-201
7663,OXYGEN NFS SETT 24-05-201
7664,OXYGEN NFS SETT 24-05-201
7665,Indiaforensic  RUPAY SETT 240518
7666,Indiaforensic  RUPAY SETT 240518
7667,Indiaforensic  RUPAY SETT 250518
7668,Indiaforensic  RUPAY SETT 250518
7669,OXYGEN NFS SETT 24-05-201
7670,OXYGEN NFS SETT 24-05-201
7671,OXYGEN NFS SETT 24-05-201
7672,OXYGEN NFS SETT 24-05-201
7673,OXYGEN NFS SETT 24-05-201
7674,OXYGEN NFS SETT 24-05-201
7675,OXYGEN NFS SETT 24-05-201
7676,Indiaforensic RUPAY SETT 260518
7677,Indiaforensic RUPAY SETT 270518
7678,Indiaforensic RUPAY SETT 280518
7679,OXYGEN NFS SETT 28-05-201
7680,OXYGEN NFS SETT 28-05-201
7681,OXYGEN NFS SETT 28-05-201
7682,OXYGEN NFS SETT 28-05-201
7683,OXYGEN NFS SETT 28-05-201
7684,OXYGEN NFS SETT 28-05-201
7685,OXYGEN NFS SETT 28-05-201
7686,OXYGEN NFS SETT 28-05-201
7687,OXYGEN NFS SETT 28-05-201
7688,OXYGEN NFS SETT 28-05-201
7689,OXYGEN NFS SETT 28-05-201
7690,OXYGEN NFS SETT 25-05-18
7691,OXYGEN NFS SETT 25-05-18
7692,OXYGEN NFS SETT 25-05-18
7693,OXYGEN NFS SETT 25-05-18
7694,OXYGEN NFS SETT 25-05-18
7695,OXYGEN NFS SETT 25-05-18
7696,OXYGEN NFS SETT 25-05-18
7697,OXYGEN NFS SETT 25-05-18
7698,OXYGEN NFS SETT 25-05-18
7699,OXYGEN NFS SETT 25-05-18
7700,OXYGEN NFS SETT 25-05-18
7701,OXYGEN NFS SETT 25-05-18
7702,OXYGEN NFS SETT 26-05-18
7703,OXYGEN NFS SETT 26-05-18
7704,OXYGEN NFS SETT 26-05-18
7705,OXYGEN NFS SETT 26-05-18
7706,OXYGEN NFS SETT 26-05-18
7707,OXYGEN NFS SETT 26-05-18
7708,OXYGEN NFS SETT 26-05-18
7709,OXYGEN NFS SETT 26-05-18
7710,OXYGEN NFS SETT 26-05-18
7711,OXYGEN NFS SETT 26-05-18
7712,OXYGEN NFS SETT 26-05-18
7713,OXYGEN NFS SETT 26-05-18
7714,OXYGEN NFS SETT 26-05-18
7715,OXYGEN NFS SETT 27-05-18
7716,OXYGEN NFS SETT 27-05-18
7717,OXYGEN NFS SETT 27-05-18
7718,OXYGEN NFS SETT 27-05-18
7719,OXYGEN NFS SETT 27-05-18
7720,OXYGEN NFS SETT 27-05-18
7721,OXYGEN NFS SETT 27-05-18
7722,OXYGEN NFS SETT 27-05-18
7723,OXYGEN NFS SETT 27-05-18
7724,OXYGEN NFS SETT 27-05-18
7725,OXYGEN NFS SETT 27-05-18
7726,OXYGEN NFS SETT 27-05-18
7727,OXYGEN NFS SETT 27-05-18
7728,OXYGEN NFS SETT 27-05-18
7729,OXYGEN NFS SETT 27-05-18
7730,OXYGEN NFS SETT 27-05-18
7731,OXYGEN NFS SETT 27-05-18
7732,Indiaforensic  RUPAY SETT 290518
7733,Indiaforensic  RUPAY SETT 290518
7734,FDRL/INTERNAL FUND TRANSFE
7735,OXYGEN NFS SETT 29-05-201
7736,OXYGEN NFS SETT 29-05-201
7737,OXYGEN NFS SETT 29-05-201
7738,OXYGEN NFS SETT 29-05-201
7739,OXYGEN NFS SETT 29-05-201
7740,OXYGEN NFS SETT 29-05-201
7741,OXYGEN NFS SETT 29-05-201
7742,Indiaforensic  RUPAY SETT 300518
7743,OXYGEN NFS SETT 30-05-201
7744,OXYGEN NFS SETT 30-05-201
7745,OXYGEN NFS SETT 30-05-201
7746,OXYGEN NFS SETT 30-05-201
7747,OXYGEN NFS SETT 30-05-201
7748,OXYGEN NFS SETT 30-05-201
7749,OXYGEN NFS SETT 30-05-201
7750,OXYGEN NFS SETT 30-05-201
7751,OXYGEN NFS SETT 30-05-201
7752,OXYGEN NFS SETT 30-05-201
7753,OXYGEN NFS SETT 30-05-201
7754,OXYGEN NFS SETT 30-05-201
7755,OXYGEN NFS SETT 30-05-201
7756,Indiaforensic  RUPAY SETT 310518
7757,Indiaforensic  RUPAY SETT 310518
7758,OXYGEN NFS SETT 31-05-201
7759,OXYGEN NFS SETT 31-05-201
7760,OXYGEN NFS SETT 31-05-201
7761,OXYGEN NFS SETT 31-05-201
7762,OXYGEN NFS SETT 31-05-201
7763,OXYGEN NFS SETT 31-05-201
7764,OXYGEN NFS SETT 31-05-201
7765,OXYGEN NFS SETT 31-05-201
7766,OXYGEN NFS SETT 31-05-201
7767,OXYGEN NFS SETT 31-05-201
7768,Indiaforensic  RUPAY SETT 010618
7769,OXYGEN NFS SETT 01-06-201
7770,OXYGEN NFS SETT 01-06-201
7771,OXYGEN NFS SETT 01-06-201
7772,OXYGEN NFS SETT 01-06-201
7773,OXYGEN NFS SETT 01-06-201
7774,Indiaforensic  RUPAY SETT 020618
7775,Indiaforensic  RUPAY SETT 020618
7776,TRF FROM  Indiaforensic SERVICES
7777,Indiaforensic  RUPAY SETT 030618
7778,Indiaforensic  RUPAY SETT 040618
7779,Indiaforensic  RUPAY SETT 040618
7780,OXYGEN NFS SETT 02-06-201
7781,OXYGEN NFS SETT 02-06-201
7782,OXYGEN NFS SETT 02-06-201
7783,OXYGEN NFS SETT 02-06-201
7784,OXYGEN NFS SETT 02-06-201
7785,OXYGEN NFS SETT 02-06-201
7786,OXYGEN NFS SETT 02-06-201
7787,OXYGEN NFS SETT 03-06-201
7788,OXYGEN NFS SETT 03-06-201
7789,OXYGEN NFS SETT 03-06-201
7790,OXYGEN NFS SETT 03-06-201
7791,Indiaforensic  RUPAY SETT 050618
7792,Indiaforensic  RUPAY SETT 050618
7793,OXYGEN NFS SETT 04-06-201
7794,OXYGEN NFS SETT 04-06-201
7795,OXYGEN NFS SETT 05-06-201
7796,TRF FROM  Indiaforensic SERVICES
7797,Indiaforensic  RUPAY SETT 060518
7798,Indiaforensic  RUPAY SETT 070618
7799,Indiaforensic  RUPAY SETT 070618
7800,OXYGEN NFS SETT 06-06-201
7801,OXYGEN NFS SETT 07-06-201
7802,OXYGEN NFS SETT 07-06-201
7803,OXYGEN NFS SETT 07-06-201
7804,OXYGEN NFS SETT 07-06-201
7805,OXYGEN NFS SETT 07-06-201
7806,OXYGEN NFS SETT 07-06-201
7807,OXYGEN NFS SETT 07-06-201
7808,OXYGEN NFS SETT 07-06-201
7809,OXYGEN NFS SETT 07-06-201
7810,OXYGEN NFS SETT 07-06-201
7811,OXYGEN NFS SETT 07-06-201
7812,OXYGEN NFS SETT 07-06-201
7813,OXYGEN NFS SETT 07-06-201
7814,OXYGEN NFS SETT 07-06-201
7815,OXYGEN NFS SETT 07-06-201
7816,OXYGEN NFS SETT 07-06-201
7817,OXYGEN NFS SETT 07-06-201
7818,OXYGEN NFS SETT 07-06-201
7819,OXYGEN NFS SETT 07-06-201
7820,OXYGEN NFS SETT 07-06-201
7821,OXYGEN NFS SETT 07-06-201
7822,OXYGEN NFS SETT 07-06-201
7823,OXYGEN NFS SETT 07-06-201
7824,OXYGEN NFS SETT 07-06-201
7825,OXYGEN NFS SETT 07-06-201
7826,OXYGEN NFS SETT 07-06-201
7827,OXYGEN NFS SETT 07-06-201
7828,OXYGEN NFS SETT 07-06-201
7829,OXYGEN NFS SETT 07-06-201
7830,OXYGEN NFS SETT 07-06-201
7831,OXYGEN NFS SETT 07-06-201
7832,OXYGEN NFS SETT 07-06-201
7833,OXYGEN NFS SETT 07-06-201
7834,OXYGEN NFS SETT 07-06-201
7835,OXYGEN NFS SETT 07-06-201
7836,OXYGEN NFS SETT 07-06-201
7837,OXYGEN NFS SETT 07-06-201
7838,OXYGEN NFS SETT 07-06-201
7839,OXYGEN NFS SETT 07-06-201
7840,OXYGEN NFS SETT 07-06-201
7841,OXYGEN NFS SETT 07-06-201
7842,OXYGEN NFS SETT 07-06-201
7843,OXYGEN NFS SETT 07-06-201
7844,OXYGEN NFS SETT 07-06-201
7845,OXYGEN NFS SETT 07-06-201
7846,OXYGEN NFS SETT 07-06-201
7847,OXYGEN NFS SETT 07-06-201
7848,OXYGEN NFS SETT 07-06-201
7849,OXYGEN NFS SETT 07-06-201
7850,OXYGEN NFS SETT 07-06-201
7851,OXYGEN NFS SETT 07-06-201
7852,OXYGEN NFS SETT 07-06-201
7853,OXYGEN NFS SETT 07-06-201
7854,OXYGEN NFS SETT 07-06-201
7855,OXYGEN NFS SETT 07-06-201
7856,OXYGEN NFS SETT 07-06-201
7857,OXYGEN NFS SETT 07-06-201
7858,OXYGEN NFS SETT 07-06-201
7859,OXYGEN NFS SETT 07-06-201
7860,OXYGEN NFS SETT 07-06-201
7861,OXYGEN NFS SETT 07-06-201
7862,OXYGEN NFS SETT 07-06-201
7863,OXYGEN NFS SETT 07-06-201
7864,OXYGEN NFS SETT 07-06-201
7865,OXYGEN NFS SETT 07-06-201
7866,OXYGEN NFS SETT 07-06-201
7867,OXYGEN NFS SETT 07-06-201
7868,OXYGEN NFS SETT 07-06-201
7869,OXYGEN NFS SETT 07-06-201
7870,OXYGEN NFS SETT 07-06-201
7871,OXYGEN NFS SETT 07-06-201
7872,OXYGEN NFS SETT 07-06-201
7873,OXYGEN NFS SETT 07-06-201
7874,OXYGEN NFS SETT 07-06-201
7875,OXYGEN NFS SETT 07-06-201
7876,OXYGEN NFS SETT 07-06-201
7877,OXYGEN NFS SETT 07-06-201
7878,OXYGEN NFS SETT 07-06-201
7879,OXYGEN NFS SETT 07-06-201
7880,OXYGEN NFS SETT 07-06-201
7881,OXYGEN NFS SETT 07-06-201
7882,OXYGEN NFS SETT 07-06-201
7883,OXYGEN NFS SETT 07-06-201
7884,OXYGEN NFS SETT 07-06-201
7885,OXYGEN NFS SETT 07-06-201
7886,OXYGEN NFS SETT 07-06-201
7887,OXYGEN NFS SETT 07-06-201
7888,OXYGEN NFS SETT 07-06-201
7889,OXYGEN NFS SETT 07-06-201
7890,OXYGEN NFS SETT 07-06-201
7891,OXYGEN NFS SETT 07-06-201
7892,OXYGEN NFS SETT 07-06-201
7893,OXYGEN NFS SETT 07-06-201
7894,OXYGEN NFS SETT 07-06-201
7895,OXYGEN NFS SETT 07-06-201
7896,OXYGEN NFS SETT 07-06-201
7897,OXYGEN NFS SETT 07-06-201
7898,Indiaforensic  RUPAY SETT 080618
7899,Indiaforensic  RUPAY SETT 080618
7900,FDRL/INTERNAL FUND TRANSFE
7901,FDRL/INTERNAL FUND TRANSFE
7902,Indiaforensic  RUPAY SETT 090618
7903,Indiaforensic  RUPAY SETT 100618
7904,OXYGEN NFS SETT 08-06-201
7905,OXYGEN NFS SETT 08-06-201
7906,OXYGEN NFS SETT 08-06-201
7907,OXYGEN NFS SETT 08-06-201
7908,OXYGEN NFS SETT 08-06-201
7909,OXYGEN NFS SETT 08-06-201
7910,OXYGEN NFS SETT 08-06-201
7911,OXYGEN NFS SETT 08-06-201
7912,OXYGEN NFS SETT 08-06-201
7913,OXYGEN NFS SETT 08-06-201
7914,OXYGEN NFS SETT 08-06-201
7915,OXYGEN NFS SETT 08-06-201
7916,OXYGEN NFS SETT 08-06-201
7917,OXYGEN NFS SETT 08-06-201
7918,OXYGEN NFS SETT 08-06-201
7919,OXYGEN NFS SETT 08-06-201
7920,OXYGEN NFS SETT 08-06-201
7921,OXYGEN NFS SETT 08-06-201
7922,OXYGEN NFS SETT 08-06-201
7923,OXYGEN NFS SETT 08-06-201
7924,OXYGEN NFS SETT 08-06-201
7925,OXYGEN NFS SETT 08-06-201
7926,OXYGEN NFS SETT 08-06-201
7927,OXYGEN NFS SETT 08-06-201
7928,OXYGEN NFS SETT 08-06-201
7929,OXYGEN NFS SETT 08-06-201
7930,OXYGEN NFS SETT 08-06-201
7931,OXYGEN NFS SETT 08-06-201
7932,OXYGEN NFS SETT 08-06-201
7933,OXYGEN NFS SETT 08-06-201
7934,OXYGEN NFS SETT 08-06-201
7935,OXYGEN NFS SETT 08-06-201
7936,OXYGEN NFS SETT 08-06-201
7937,OXYGEN NFS SETT 08-06-201
7938,OXYGEN NFS SETT 08-06-201
7939,OXYGEN NFS SETT 08-06-201
7940,OXYGEN NFS SETT 08-06-201
7941,OXYGEN NFS SETT 08-06-201
7942,OXYGEN NFS SETT 08-06-201
7943,OXYGEN NFS SETT 08-06-201
7944,OXYGEN NFS SETT 08-06-201
7945,OXYGEN NFS SETT 08-06-201
7946,OXYGEN NFS SETT 08-06-201
7947,OXYGEN NFS SETT 08-06-201
7948,OXYGEN NFS SETT 08-06-201
7949,OXYGEN NFS SETT 08-06-201
7950,OXYGEN NFS SETT 08-06-201
7951,OXYGEN NFS SETT 08-06-201
7952,OXYGEN NFS SETT 08-06-201
7953,OXYGEN NFS SETT 08-06-201
7954,OXYGEN NFS SETT 08-06-201
7955,OXYGEN NFS SETT 08-06-201
7956,OXYGEN NFS SETT 08-06-201
7957,OXYGEN NFS SETT 08-06-201
7958,OXYGEN NFS SETT 08-06-201
7959,OXYGEN NFS SETT 08-06-201
7960,OXYGEN NFS SETT 08-06-201
7961,OXYGEN NFS SETT 08-06-201
7962,OXYGEN NFS SETT 08-06-201
7963,OXYGEN NFS SETT 08-06-201
7964,OXYGEN NFS SETT 08-06-201
7965,OXYGEN NFS SETT 08-06-201
7966,OXYGEN NFS SETT 08-06-201
7967,OXYGEN NFS SETT 08-06-201
7968,OXYGEN NFS SETT 08-06-201
7969,OXYGEN NFS SETT 08-06-201
7970,OXYGEN NFS SETT 08-06-201
7971,OXYGEN NFS SETT 08-06-201
7972,OXYGEN NFS SETT 08-06-201
7973,OXYGEN NFS SETT 08-06-201
7974,OXYGEN NFS SETT 08-06-201
7975,OXYGEN NFS SETT 08-06-201
7976,OXYGEN NFS SETT 08-06-201
7977,OXYGEN NFS SETT 08-06-201
7978,OXYGEN NFS SETT 09-06-201
7979,OXYGEN NFS SETT 09-06-201
7980,OXYGEN NFS SETT 09-06-201
7981,OXYGEN NFS SETT 09-06-201
7982,OXYGEN NFS SETT 09-06-201
7983,OXYGEN NFS SETT 09-06-201
7984,OXYGEN NFS SETT 09-06-201
7985,OXYGEN NFS SETT 09-06-201
7986,OXYGEN NFS SETT 09-06-201
7987,OXYGEN NFS SETT 09-06-201
7988,OXYGEN NFS SETT 09-06-201
7989,OXYGEN NFS SETT 09-06-201
7990,OXYGEN NFS SETT 09-06-201
7991,OXYGEN NFS SETT 09-06-201
7992,OXYGEN NFS SETT 09-06-201
7993,OXYGEN NFS SETT 09-06-201
7994,OXYGEN NFS SETT 09-06-201
7995,OXYGEN NFS SETT 09-06-201
7996,OXYGEN NFS SETT 09-06-201
7997,OXYGEN NFS SETT 09-06-201
7998,OXYGEN NFS SETT 09-06-201
7999,OXYGEN NFS SETT 09-06-201
8000,OXYGEN NFS SETT 09-06-201
8001,OXYGEN NFS SETT 10-06-201
8002,OXYGEN NFS SETT 10-06-201
8003,OXYGEN NFS SETT 10-06-201
8004,OXYGEN NFS SETT 10-06-201
8005,OXYGEN NFS SETT 10-06-201
8006,OXYGEN NFS SETT 10-06-201
8007,OXYGEN NFS SETT 10-06-201
8008,OXYGEN NFS SETT 10-06-201
8009,OXYGEN NFS SETT 10-06-201
8010,OXYGEN NFS SETT 10-06-201
8011,OXYGEN NFS SETT 10-06-201
8012,OXYGEN NFS SETT 10-06-201
8013,OXYGEN NFS SETT 10-06-201
8014,OXYGEN NFS SETT 10-06-201
8015,OXYGEN NFS SETT 10-06-201
8016,OXYGEN NFS SETT 10-06-201
8017,OXYGEN NFS SETT 10-06-201
8018,OXYGEN NFS SETT 10-06-201
8019,OXYGEN NFS SETT 10-06-201
8020,OXYGEN NFS SETT 10-06-201
8021,OXYGEN NFS SETT 10-06-201
8022,Indiaforensic  RUPAY SETT 110618
8023,OXYGEN NFS SETT 11-06-201
8024,OXYGEN NFS SETT 11-06-201
8025,OXYGEN NFS SETT 11-06-201
8026,OXYGEN NFS SETT 11-06-201
8027,OXYGEN NFS SETT 11-06-201
8028,OXYGEN NFS SETT 11-06-201
8029,OXYGEN NFS SETT 11-06-201
8030,OXYGEN NFS SETT 11-06-201
8031,OXYGEN NFS SETT 11-06-201
8032,OXYGEN NFS SETT 11-06-201
8033,OXYGEN NFS SETT 11-06-201
8034,OXYGEN NFS SETT 11-06-201
8035,OXYGEN NFS SETT 11-06-201
8036,OXYGEN NFS SETT 11-06-201
8037,OXYGEN NFS SETT 11-06-201
8038,OXYGEN NFS SETT 11-06-201
8039,OXYGEN NFS SETT 11-06-201
8040,Indiaforensic RUPAY SETT 110618
8041,Indiaforensic RUPAY SETT 120618
8042,Indiaforensic  RUPAY SETT 130618
8043,TRF FROM  Indiaforensic SERVICES
8044,Indiaforensic  RUPAY SETT 140618
8045,Indiaforensic  RUPAY SETT 140618
8046,Indiaforensic NFS SETT 13-06-18
8047,Indiaforensic NFS SETT 13-06-18
8048,Indiaforensic NFS SETT 13-06-18
8049,Indiaforensic NFS SETT 13-06-18
8050,Indiaforensic NFS SETT 13-06-18
8051,Indiaforensic NFS SETT 13-06-18
8052,Indiaforensic NFS SETT 13-06-18
8053,Indiaforensic NFS SETT 13-06-18
8054,Indiaforensic NFS SETT 13-06-18
8055,Indiaforensic NFS SETT 13-06-18
8056,Indiaforensic NFS SETT 13-06-18
8057,Indiaforensic NFS SETT 13-06-18
8058,Indiaforensic NFS SETT 13-06-18
8059,Indiaforensic NFS SETT 13-06-18
8060,Indiaforensic NFS SETT 13-06-18
8061,Indiaforensic NFS SETT 13-06-18
8062,Indiaforensic NFS SETT 14-06-201
8063,Indiaforensic NFS SETT 14-06-201
8064,Indiaforensic NFS SETT 14-06-201
8065,Indiaforensic NFS SETT 14-06-201
8066,Indiaforensic NFS SETT 14-06-201
8067,Indiaforensic NFS SETT 14-06-201
8068,Indiaforensic NFS SETT 14-06-201
8069,Indiaforensic NFS SETT 14-06-201
8070,Indiaforensic NFS SETT 14-06-201
8071,Indiaforensic NFS SETT 14-06-201
8072,Indiaforensic NFS SETT 14-06-201
8073,Indiaforensic NFS SETT 14-06-201
8074,Indiaforensic NFS SETT 14-06-201
8075,Indiaforensic NFS SETT 14-06-201
8076,Indiaforensic NFS SETT 14-06-201
8077,Indiaforensic NFS SETT 14-06-201
8078,Indiaforensic NFS SETT 14-06-201
8079,Indiaforensic NFS SETT 14-06-201
8080,Indiaforensic NFS SETT 14-06-201
8081,Indiaforensic NFS SETT 14-06-201
8082,Indiaforensic NFS SETT 14-06-201
8083,Indiaforensic NFS SETT 14-06-201
8084,Indiaforensic NFS SETT 14-06-201
8085,Indiaforensic NFS SETT 14-06-201
8086,Indiaforensic NFS SETT 14-06-201
8087,Indiaforensic NFS SETT 14-06-201
8088,Indiaforensic NFS SETT 14-06-201
8089,Indiaforensic NFS SETT 14-06-201
8090,Indiaforensic NFS SETT 14-06-201
8091,Indiaforensic NFS SETT 14-06-201
8092,Indiaforensic NFS SETT 14-06-201
8093,Indiaforensic NFS SETT 14-06-201
8094,Indiaforensic  RUPAY SETT 150618
8095,Indiaforensic  RUPAY SETT 150618
8096,Indiaforensic RUPAY SETT 160618
8097,Indiaforensic RUPAY SETT 170618
8098,Indiaforensic RUPAY SETT 180618
8099,Indiaforensic NFS SETT 15-06-201
8100,Indiaforensic NFS SETT 15-06-201
8101,Indiaforensic NFS SETT 15-06-201
8102,Indiaforensic NFS SETT 15-06-201
8103,Indiaforensic NFS SETT 15-06-201
8104,Indiaforensic NFS SETT 15-06-201
8105,Indiaforensic NFS SETT 15-06-201
8106,Indiaforensic NFS SETT 15-06-201
8107,Indiaforensic NFS SETT 15-06-201
8108,Indiaforensic NFS SETT 15-06-201
8109,Indiaforensic NFS SETT 15-06-201
8110,Indiaforensic NFS SETT 15-06-201
8111,Indiaforensic NFS SETT 15-06-201
8112,Indiaforensic NFS SETT 15-06-201
8113,Indiaforensic NFS SETT 15-06-201
8114,Indiaforensic NFS SETT 15-06-201
8115,Indiaforensic NFS SETT 15-06-201
8116,Indiaforensic NFS SETT 15-06-201
8117,Indiaforensic NFS SETT 15-06-201
8118,Indiaforensic NFS SETT 15-06-201
8119,Indiaforensic NFS SETT 15-06-201
8120,Indiaforensic NFS SETT 15-06-201
8121,Indiaforensic NFS SETT 15-06-201
8122,Indiaforensic NFS SETT 15-06-201
8123,Indiaforensic NFS SETT 15-06-201
8124,Indiaforensic NFS SETT 15-06-201
8125,Indiaforensic NFS SETT 15-06-201
8126,Indiaforensic NFS SETT 15-06-201
8127,Indiaforensic NFS SETT 15-06-201
8128,Indiaforensic NFS SETT 16-06-201
8129,Indiaforensic NFS SETT 16-06-201
8130,Indiaforensic NFS SETT 16-06-201
8131,Indiaforensic NFS SETT 16-06-201
8132,Indiaforensic NFS SETT 16-06-201
8133,Indiaforensic NFS SETT 16-06-201
8134,Indiaforensic NFS SETT 16-06-201
8135,Indiaforensic NFS SETT 16-06-201
8136,Indiaforensic NFS SETT 16-06-201
8137,Indiaforensic NFS SETT 16-06-201
8138,Indiaforensic NFS SETT 16-06-201
8139,Indiaforensic NFS SETT 16-06-201
8140,Indiaforensic NFS SETT 16-06-201
8141,Indiaforensic NFS SETT 16-06-201
8142,Indiaforensic NFS SETT 16-06-201
8143,Indiaforensic NFS SETT 16-06-201
8144,Indiaforensic NFS SETT 16-06-201
8145,Indiaforensic NFS SETT 16-06-201
8146,Indiaforensic NFS SETT 16-06-201
8147,Indiaforensic NFS SETT 16-06-201
8148,Indiaforensic NFS SETT 16-06-201
8149,Indiaforensic NFS SETT 16-06-201
8150,Indiaforensic NFS SETT 16-06-201
8151,Indiaforensic NFS SETT 16-06-201
8152,Indiaforensic NFS SETT 16-06-201
8153,Indiaforensic NFS SETT 16-06-201
8154,Indiaforensic NFS SETT 16-06-201
8155,Indiaforensic NFS SETT 16-06-201
8156,Indiaforensic NFS SETT 16-06-201
8157,Indiaforensic NFS SETT 16-06-201
8158,Indiaforensic NFS SETT 17-06-201
8159,Indiaforensic NFS SETT 17-06-201
8160,Indiaforensic NFS SETT 17-06-201
8161,Indiaforensic NFS SETT 17-06-201
8162,Indiaforensic NFS SETT 17-06-201
8163,Indiaforensic  RUPAY SETT 190618
8164,Indiaforensic NFS SETT 18-06-201
8165,Indiaforensic NFS SETT 18-06-201
8166,Indiaforensic NFS SETT 18-06-201
8167,Indiaforensic NFS SETT 18-06-201
8168,Indiaforensic NFS SETT 18-06-201
8169,Indiaforensic NFS SETT 18-06-201
8170,Indiaforensic NFS SETT 18-06-201
8171,TRF FROM  Indiaforensic SERVICES
8172,Indiaforensic NFS SETT 19-06-201
8173,Indiaforensic  RUPAY SETT 200618
8174,Indiaforensic NFS SETT 20-06-201
8175,Indiaforensic NFS SETT 20-06-201
8176,Indiaforensic NFS SETT 20-06-201
8177,Indiaforensic NFS SETT 20-06-201
8178,Indiaforensic NFS SETT 20-06-201
8179,Indiaforensic NFS SETT 20-06-201
8180,Indiaforensic  RUPAY SETT 210618
8181,Indiaforensic NFS SETT 21-06-201
8182,Indiaforensic NFS SETT 21-06-201
8183,Indiaforensic NFS SETT 21-06-201
8184,Indiaforensic NFS SETT 21-06-201
8185,Indiaforensic NFS SETT 21-06-201
8186,Indiaforensic  RUPAY SETT 220618
8187,Indiaforensic RUPAY SETT 230618
8188,Indiaforensic RUPAY SETT 240618
8189,Indiaforensic RUPAY SETT 250618
8190,Indiaforensic NFS SETT 22-06-201
8191,Indiaforensic NFS SETT 22-06-201
8192,Indiaforensic NFS SETT 22-06-201
8193,Indiaforensic NFS SETT 22-06-201
8194,Indiaforensic NFS SETT 22-06-201
8195,Indiaforensic NFS SETT 23-06-201
8196,Indiaforensic NFS SETT 23-06-201
8197,Indiaforensic NFS SETT 23-06-201
8198,Indiaforensic NFS SETT 24-06-201
8199,Indiaforensic NFS SETT 24-06-201
8200,Indiaforensic NFS SETT 24-06-201
8201,Indiaforensic NFS SETT 24-06-201
8202,Indiaforensic NFS SETT 24-06-201
8203,Indiaforensic NFS SETT 24-06-201
8204,Indiaforensic  RUPAY SETT 260618
8205,Indiaforensic  RUPAY SETT 260618
8206,Indiaforensic NFS SETT 25-06-201
8207,Indiaforensic NFS SETT 25-06-201
8208,Indiaforensic NFS SETT 25-06-201
8209,Indiaforensic NFS SETT 25-06-201
8210,Indiaforensic NFS SETT 25-06-201
8211,Indiaforensic NFS SETT 25-06-201
8212,Indiaforensic NFS SETT 25-06-201
8213,Indiaforensic NFS SETT 25-06-201
8214,Indiaforensic NFS SETT 25-06-201
8215,Indiaforensic NFS SETT 25-06-201
8216,Indiaforensic NFS SETT 25-06-201
8217,Indiaforensic NFS SETT 25-06-201
8218,Indiaforensic NFS SETT 25-06-201
8219,Indiaforensic NFS SETT 25-06-201
8220,Indiaforensic NFS SETT 25-06-201
8221,Indiaforensic NFS SETT 25-06-201
8222,Indiaforensic NFS SETT 25-06-201
8223,Indiaforensic NFS SETT 25-06-201
8224,Indiaforensic NFS SETT 25-06-201
8225,Indiaforensic NFS SETT 25-06-201
8226,Indiaforensic NFS SETT 25-06-201
8227,Indiaforensic NFS SETT 25-06-201
8228,Indiaforensic NFS SETT 25-06-201
8229,Indiaforensic  RUPAY SETT 270618
8230,Indiaforensic  RUPAY SETT 250618
8231,Indiaforensic NFS SETT 26-06-201
8232,Indiaforensic NFS SETT 26-06-201
8233,Indiaforensic NFS SETT 26-06-201
8234,Indiaforensic NFS SETT 26-06-201
8235,Indiaforensic NFS SETT 26-06-201
8236,Indiaforensic NFS SETT 26-06-201
8237,Indiaforensic NFS SETT 26-06-201
8238,Indiaforensic NFS SETT 26-06-201
8239,Indiaforensic NFS SETT 26-06-201
8240,Indiaforensic NFS SETT 26-06-201
8241,Indiaforensic  RUPAY SETT 280618
8242,Indiaforensic  RUPAY SETT 290618
8243,Indiaforensic  RUPAY SETT 290618
8244,Indiaforensic NFS SETT 27-06-201
8245,Indiaforensic NFS SETT 27-06-201
8246,Indiaforensic NFS SETT 27-06-201
8247,Indiaforensic  RUPAY SETT 300618
8248,Indiaforensic NFS SETT 29-06-201
8249,Indiaforensic NFS SETT 29-06-201
8250,Indiaforensic NFS SETT 29-06-201
8251,Indiaforensic NFS SETT 29-06-201
8252,Indiaforensic NFS SETT 28-06-201
8253,Indiaforensic NFS SETT 28-06-201
8254,Indiaforensic NFS SETT 28-06-201
8255,Indiaforensic RUPAY SETT 300618_
8256,Indiaforensic RUPAY SETT 010718
8257,Indiaforensic RUPAY SETT 020718
8258,Indiaforensic RUPAY SETT 020718_
8259,Indiaforensic  RUPAY SETT 030718
8260,Indiaforensic  RUPAY SETT 030718
